id,project_id,name,initial_investment,operating_costs,expected_revenue,duration_months,roi,project_date
proj_928,project_id:03,Project 928,51878.03251636765,"[6873.814354451633, 4375.618123520242, 5430.952443798702, 5108.621790095829, 6615.386661247097, 5228.811305829462, 5120.4132126614295, 4185.584264600736, 4773.601240151545, 5391.914432138725, 4475.171271746092, 6723.908734927782, 6687.866205307084, 4427.355265245622, 5109.082964378087, 4004.6434463218, 6502.727388492949]","[9785.395141325438, 9954.66949905045, 10043.963698185771, 11768.739714136313, 9186.79900859864, 8824.32222056648, 11088.726990754596, 11715.420792633879, 9543.122836216937, 9051.517637982097, 10668.35489714224, 11593.85789938682, 8725.56416646824, 9593.863309653148, 9558.415428986336, 11995.165282153552, 11529.334559535533]",17,61.131322687475176,2020-04-27 12:14:32.033787
proj_929,project_id:03,Project 929,64125.21870747825,"[5170.772041587978, 4814.695337381502, 4099.913805407829, 4662.346121390687, 5344.891639373681, 4889.59633769101, 4366.819634903438, 4164.956350487233, 5439.195073844949, 4268.735820413452, 4948.608597190837, 6389.541898938887, 5245.014709190442, 4640.774349244235, 5712.2650355978085]","[11108.083770195446, 10049.404026868426, 8876.132424989995, 9032.370219631484, 9754.979413997935, 9975.368486175486, 9551.382990407277, 8118.227376193819, 11793.944340457194, 10465.707906467354, 9949.13267347735, 8592.87856979767, 11103.205524162287, 8075.093383111842, 11238.78836723218]",15,14.66093091382647,2020-04-28 12:14:32.033787
proj_988,project_id:03,Project 988,82144.8775326804,"[4860.65463436868, 5396.897233659038, 5911.759369480875, 4943.983504647796, 5337.043483069317, 4146.3597609845865, 5258.325493879838, 5912.255621516511, 4763.2551778340285, 6219.938947975075, 5422.202434776935, 5375.566610106491, 5324.799657171392, 5871.694196061664, 6486.716476333841, 4277.521333538204, 4575.391942432827, 5051.423422256673, 6916.873914054431, 6510.354394135593, 4485.357126337717, 5467.619508086532, 6971.019641307519, 6698.838821052037, 5602.1994038094435, 4897.280092004346, 5018.27217273219]","[9275.159281757142, 11609.183871315818, 11813.440297499401, 9833.171437012446, 8741.28862294396, 9218.963067655077, 11416.422775913525, 9939.074443894155, 10989.339664534014, 9071.308421997559, 9639.244341026155, 11752.319239127712, 9921.938656520113, 9952.488242967258, 11227.945127206005, 9153.915610465554, 9056.848076984435, 10238.093674204598, 8428.58965535353, 11997.607058101265, 10472.817219702569, 8617.640359290675, 11156.402483415628, 9085.87297644377, 8427.679485001481, 8778.971747609903, 10035.681252583596]",27,48.698015488937415,2020-04-29 12:14:32.037795
proj_859,project_id:03,Project 859,63620.44176271516,"[5690.15922710897, 4601.705887958582, 4805.852159022049, 4262.634954142809, 5688.084782835884, 6100.0816303909505, 6620.094983771239, 6923.669924228184, 6204.710707643718, 6331.28618172622, 4566.4052965476385, 4783.350374594149, 5432.78998337361, 5839.623286632102, 6567.36441026167]","[9090.603676849933, 9407.877207108228, 9473.586017294281, 9233.892023052773, 11576.588868106379, 11438.298593740485, 11364.484165844775, 11277.078346138149, 10034.546010718881, 10322.431798105245, 9396.64208584457, 11847.76169489261, 10563.801118935888, 11815.781708895474, 11891.142251853209]",15,16.812615125059533,2020-05-03 12:14:32.029189
proj_112,project_id:03,Project 112,126082.21916526504,"[6832.431978674348, 6678.708229526015, 5844.253783209282, 6660.255952513456, 4666.563588663683, 6618.432004823012, 4802.537473452932, 4646.049767247303, 5306.881019705057, 5640.290823232902, 6723.147558774839, 4069.1530942035793, 6430.517280974967, 4968.299726391462, 4455.183800117476, 6167.230171436472, 6822.047705238494, 6898.284964812977, 4657.95100072875, 6649.640229596033, 4978.3951777932425, 4600.209875307791, 4034.589456319125, 4432.057849170939, 4554.07561151058, 5669.877287740068, 6587.046660698774, 4053.7057536362454, 4693.5938329069195, 6158.291992812141, 4765.549143410014, 6515.036255851252, 4177.4561911548735, 4212.600943361255]","[9514.639681619947, 10640.945918364361, 8862.083889089157, 9191.83984814653, 8631.58690034637, 10563.736809620494, 9567.879120464027, 9583.8311728536, 10482.568434611447, 10781.531869611847, 9637.573505598853, 8870.249335708377, 8905.392400462604, 8014.71608788759, 10704.756686491299, 8165.3927949087, 10141.057953360421, 8994.8954398521, 10393.621893173651, 11384.834347997743, 11161.461451535743, 10791.628229039907, 8094.582324542111, 9508.359645903962, 11341.255237958581, 11683.407252373778, 11376.057305207389, 11522.173545972186, 11025.631574086872, 11610.110898673312, 9140.140674493428, 10669.877173135255, 9533.026754179127, 9573.770453807047]",34,23.010422447266997,2020-05-05 12:14:32.005155
proj_633,project_id:03,Project 633,113249.51028818407,"[4898.938342853815, 5396.371956870361, 5823.929040712071, 6460.045775259568, 4422.5387692938175, 4388.39406357449, 5560.194485533398, 6026.539783773343, 5473.524812776651, 5770.224021078523, 5992.387841368598, 5200.955274722992, 4888.374217095868, 5609.085280144015, 4489.9439406715055]","[10820.245857630864, 11562.132272489556, 8709.787160566751, 10792.815729171545, 10912.472666653073, 11058.896679407384, 10381.681927853975, 11706.49316151435, 9816.798075146478, 10305.653988587776, 11558.1042697014, 11514.16335715172, 9361.122996799082, 8277.499791083224, 11580.576394539543]",15,-31.163502143018647,2020-05-06 12:14:32.021232
proj_893,project_id:03,Project 893,81046.47967163369,"[5419.652760715481, 6575.962131970422, 4503.656749150415, 6092.719036902086, 6067.103488982594, 6834.689383640158, 4420.417221405124, 6590.547325857415, 5947.151687617574, 5796.678821309437, 6391.8307592952115, 6878.6339265236575, 4641.197008521435, 5910.539690000132, 4519.815237662495, 5547.317012497947, 6905.420395771169, 4985.245956774591, 5684.164844340616, 5638.021614901792, 5337.828640196402, 6316.639236246887, 5065.052613166063, 6824.045158210873, 5972.586149319704]","[9312.099243633673, 10605.353805928027, 11753.774875714316, 8267.426262267812, 11321.31995268353, 8516.442735477536, 8902.357014553287, 9291.227177412979, 10121.712832316904, 8470.076290153629, 10431.303743561439, 10656.670517134988, 8574.725858251977, 8461.979085295545, 11302.980657825003, 10173.117977282285, 8798.132982780617, 9364.519158691752, 9673.568398697089, 10167.633511086045, 8599.6292632389, 9779.83781992551, 9903.480437510487, 9426.304742688226, 10903.43821798239]",25,20.809930434749766,2020-05-10 12:14:32.031785
proj_542,project_id:03,Project 542,144648.84664095257,"[5773.038167392876, 6805.767889102791, 4649.7274219240435, 4210.667354649168, 5191.384022548463, 4371.55943042784, 4233.975170523751, 6731.914900100927, 4781.747663617018, 5871.842303452877, 5840.081620733986, 6893.635964809251, 4278.225370102443, 4031.545517170388, 5699.559408846022, 6793.24941738131, 4516.162823190208, 6832.205813994295, 4285.240440655316, 4097.200766236239, 4430.486930319362, 4855.868464031814, 6892.223332989323, 5656.602715042123, 5147.757992312083, 4848.8363969840075, 6942.754968280387, 5206.170281283476, 4020.182023145031, 6670.815722719322, 4335.234562645039, 4822.989920632198]","[9812.560122399234, 11094.254981410108, 11342.824373646403, 11377.934921288903, 9807.307480206942, 9938.799649280274, 11226.849169697154, 10763.436850213588, 11396.373177951078, 10696.800062305965, 9413.048078394935, 10340.043432305069, 11667.069067200448, 10401.92764539964, 9294.285468986513, 11665.086041682322, 8205.224263228352, 9319.986141731859, 10444.9455256642, 9482.74440297926, 10781.7906638899, 9503.056886935698, 11417.549985406042, 11678.235332898217, 8493.495511653537, 10753.519643334295, 10654.572745085225, 8452.950404006368, 11352.618267914128, 9696.713696300307, 8146.398164587695, 10068.173751852664]",32,9.90196245891481,2020-05-14 12:14:32.018226
proj_597,project_id:03,Project 597,100041.92248222604,"[5156.231123737411, 6394.5292535210065, 6821.4451913213215, 5009.325145956994, 5241.2475435306205, 5947.528528089839, 6624.907656336443, 5475.106510779981, 6135.958375574112, 6744.848052007539, 6318.8242425189, 6605.747712413822, 5383.329488598301, 6800.599348104892, 6993.981393447633, 6956.128494776802, 5277.340475854836, 5458.087700010335, 6935.200435123002, 6313.600555261708, 5776.6139772738525, 5392.923347244526, 5919.694008107019, 6901.398222257343, 6864.070175201559, 6091.995476621991, 4486.030007466546, 4257.491496291064, 4258.59977618431]","[11785.108656763838, 9182.513701455744, 10630.61739152692, 8311.4642277779, 11090.355484799824, 9449.54324403931, 9320.860211253512, 11264.90366935631, 8659.732127408766, 8119.913271448418, 11044.20293271468, 10518.462229143846, 11236.61796428009, 8399.884963656532, 8249.762871667239, 10185.963842228528, 11993.860944119546, 9445.660892513897, 8828.62905290374, 9927.628199525196, 10566.954215052212, 8195.418468115617, 11793.705538496972, 10153.473495069258, 8451.423422786133, 11399.825157246856, 9448.060549980324, 8508.543904428221, 10342.698200689483]",29,13.915249016813409,2020-05-15 12:14:32.020233
proj_106,project_id:03,Project 106,95362.58575152699,"[4029.8120872306104, 5840.754828394839, 4958.290212870779, 5895.518112195605, 5412.819032009527, 6657.100217980085, 6915.632099149767, 5133.1154628792765, 4610.806637546659, 6317.290149226585, 6520.2798124202955, 4192.4563310866315, 4998.433119284297, 6921.2516809994095, 5811.379511834337, 4945.219284926704, 4635.804805668358, 6155.747067014154, 5430.521547682861, 6609.494631843636, 6127.568457315962, 5142.945101921468, 5409.264994064017, 4101.713609636726, 4781.4461288630055, 5406.955200406795, 4457.491352916402, 6079.375950470213, 4009.3555884045336, 4246.407988610464, 5760.38851933311, 5376.565927329373, 5888.390414321202, 5957.07403924521, 5895.427163816565, 5832.482098541824]","[9828.599942216284, 8677.579168566786, 8131.538480250907, 9487.10036304524, 9677.077483366535, 9184.000051241628, 10133.951850959835, 9401.632282488943, 11121.975482643375, 11880.607978730919, 11764.524406521483, 11751.340630779403, 10387.288557720796, 8781.732868712752, 11688.908099162316, 9937.493533528026, 10163.732321134295, 11618.051218390608, 9533.432875954883, 9685.422170104765, 8403.936189513513, 10372.064980767876, 11877.053824881816, 10078.53560883047, 10222.527211779094, 11727.713997289467, 8259.452485866017, 8006.075347379394, 9826.570403104148, 10599.574165407874, 9618.033237556083, 11708.462557644625, 11008.316846103697, 11980.920068747544, 10689.412026894279, 10955.892939474958]",36,80.0558899867812,2020-05-16 12:14:32.005155
proj_804,project_id:03,Project 804,135725.0487471309,"[5528.310590134801, 5209.396393286109, 4795.37041656315, 5433.340372899004, 4103.002311116668, 6241.641674299555, 4968.105760526874, 5118.736727523066, 6992.821354074721, 5922.9316570546425, 6919.729845813392, 6818.265156097417, 5006.217266974825, 5093.986470747672, 5185.088307600857, 4777.672522257234, 6433.085753938385, 4424.8548132521955, 6502.3879549146, 6057.128435914838, 6554.811651807117, 5485.0916438105105, 4781.353113821934, 5351.492790456172, 5522.136182517446]","[8372.945355481901, 10317.469729096756, 8853.100855319059, 8091.605180287987, 10530.135570429433, 8174.5417097755435, 11990.89882571004, 8685.219234550199, 9982.498642288954, 10162.885832671482, 11105.250977297985, 8107.181305162443, 8366.443927984232, 9655.675762196412, 11375.922693073628, 8867.236805343462, 8315.737084641576, 10677.616809278961, 11652.179616872101, 9828.703919218427, 9760.234017177827, 8129.486526967804, 11746.06852398855, 10919.906737305737, 8082.113668497536]",25,-24.461916875618638,2020-05-18 12:14:32.026235
proj_852,project_id:03,Project 852,109784.16183352954,"[5153.9731177394915, 4819.75736373654, 5471.636283391755, 4692.293489767326, 4155.869213216786, 6288.6100740631155, 6692.895252003913, 6364.426060531683, 5195.803032734631, 4172.903717870928, 5789.858475640653, 5185.011358457137, 6063.9402653278485, 6473.611666666208, 4563.59384735631, 6743.054749466235, 6668.651573171618, 5027.33205734358, 5925.1667738332535, 6037.733776350209, 6634.843847122289, 6281.766374821576, 4041.3277559779, 6017.957786546807, 4135.050047340576, 4753.471405101797, 5872.631170672999, 6975.14400947208, 5263.702569932136, 6822.780996719329, 5031.142861914723, 6221.308924175958, 6502.163088313148, 4891.814989350339, 5351.920764014949, 6962.388698735318]","[9729.966845459512, 8199.277056820752, 10305.370149639119, 10370.485214593682, 10399.891600157247, 11722.033199148129, 10540.59292303955, 11183.395379181575, 10526.870388125977, 11499.582578852143, 11931.820354431788, 10514.22144287267, 8994.338999451053, 11897.522758809191, 10024.181400747939, 11311.01794040684, 11288.36583461382, 10543.524465377755, 9082.829965437753, 10684.848352880443, 8781.711846566388, 10555.93754363994, 9823.710435365048, 11526.058672340045, 8030.621418534351, 10781.691062699854, 8216.43079641895, 11448.369310513634, 11718.998759198581, 9130.616389916506, 10092.351834753383, 10072.0746216896, 11098.81795105886, 8910.311956229983, 8340.40285619615, 9820.022562861885]",36,51.07163424960931,2020-05-18 12:14:32.029189
proj_785,project_id:03,Project 785,111870.00103197277,"[5062.1025862255265, 5766.90799208693, 6323.664676862349, 4198.029083673347, 6992.180703342334, 5283.789349184248, 5284.901676415652, 5818.316867283444, 6342.398103212065, 6605.208339956651, 6251.4940872491225, 4574.827660256324, 4552.756282843904, 5341.5039831316335, 4213.6058744414795, 6612.407634072912, 4661.37889784132, 6461.201069303055, 5537.597571046452, 4823.840280423657, 6682.40083946976, 4633.23195630719, 4584.551541544434, 5636.133680977895, 4309.172331575205]","[10739.541826098377, 11538.051624453004, 8524.495425856347, 9066.497088653296, 8795.895004842012, 8870.911865226102, 10031.249621568973, 10085.074377335975, 11966.668686204725, 11547.720550442273, 10056.12337606246, 11532.364612828167, 9452.408671471898, 8810.911428088963, 10775.532942615442, 10941.95886162901, 10149.199757864568, 9254.728589633656, 10344.994850765734, 11841.371086173021, 8227.830073225412, 11785.856268024443, 9837.753474186851, 8337.66421918712, 11761.156735472941]",25,5.231390777889146,2020-05-20 12:14:32.025191
proj_718,project_id:03,Project 718,59036.09562025659,"[5611.53542813294, 6921.934217687677, 5526.523228331171, 6750.280709250378, 6948.2914957865605, 6510.460616050462, 5286.914736764505, 6342.87701992767, 5213.742821355672, 4025.36745083537, 4983.715092859557, 5306.006698313281, 5672.643311674117, 5525.82035494466, 6270.285077007649, 4347.545361478049, 5260.608348781685, 4062.158809362572, 4759.754473633311, 4800.448871196446, 5569.728117558463, 5386.539359469117, 5676.696437513356, 6432.392232634193, 6649.147776743638, 6507.237747288915, 4099.511394044222, 5871.45444207257]","[11775.71535323024, 11070.31703065083, 8761.865233634231, 10148.494196315001, 8876.206726366145, 11056.298059613402, 9010.72858409096, 11318.057114267598, 9101.97215027062, 10360.291705758495, 8878.574747332055, 9676.896778182234, 11185.84750517565, 9634.946352057277, 10661.123504524905, 9555.894852902762, 10899.493438419764, 9324.983676909018, 10185.00094234156, 8324.650876029114, 11849.976548185436, 8088.715928482003, 11883.60738870316, 11818.995691350225, 8393.902259355105, 11569.681887140017, 10819.678527210805, 8275.361917877417]",28,113.74661725153123,2020-05-21 12:14:32.023190
proj_788,project_id:03,Project 788,112623.50004893052,"[4376.108854485464, 6256.65812288718, 6138.900387928308, 5199.858859731006, 4870.835203762899, 4105.846893907111, 5390.287645539579, 6281.665620521313, 4223.238886932212, 4175.29326434556, 4199.69082575978, 4241.429921701881, 4442.3268115959845, 4963.785609874901, 5946.244846759925, 4810.876490407045, 4161.930008414428, 5937.442696072461, 5577.07548639558, 6532.702567375463, 5073.90023226421, 5796.011067537463, 6617.23032107484, 6148.543401730921, 6483.2579346936445, 6142.3333842218235, 5030.610265664707, 6215.858414921936, 5889.482051564845, 6466.050543378469, 4895.313408542626]","[10173.288656842244, 11898.779376665483, 8420.721547645295, 10091.61875636059, 10332.253877222107, 10355.924325503052, 8099.788423743012, 11934.006668132413, 10405.24429015335, 9527.149041895822, 8139.463799481007, 11290.593936979876, 11828.46344368018, 10135.853809999728, 9204.14529233953, 10727.234663759857, 11052.576358773938, 10864.632247075657, 11209.794157600787, 8229.948619164843, 8811.7432870563, 9699.817222233158, 9392.8560427505, 10690.427062255001, 10249.679083090312, 10159.300495160638, 10097.391046337803, 9644.629686254622, 9549.18935255743, 8435.505148714296, 10011.264063224717]",31,27.924006703810583,2020-05-22 12:14:32.025191
